station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
MSP,1/25/23 9:53,25,23,91.97,330,5,0.0001,29.86,1012.2,2.5,null,OVC,null,null,null,1000,null,null,null,#NAME?,null,null,null,null,null,null,18.08,KMSP 251553Z 33005KT 2 1/2SM -SN BR OVC010 M04/M05 A2986 RMK AO2 SFC VIS 3 SLP122 P0000 T10391050,null
MSP,1/25/23 10:53,26.1,23,87.87,330,7,0.01,29.86,1012.1,2.5,null,OVC,null,null,null,1000,null,null,null,#NAME?,null,null,null,null,null,null,17.59,KMSP 251653Z 33007KT 2 1/2SM R30L/5000VP6000FT -SN BR OVC010 M03/M05 A2986 RMK AO2 SFC VIS 3 SLP121 P0001 T10331050,null
MSP,1/25/23 11:00,26.1,23,87.87,330,7,0.0001,29.85,null,2.5,null,OVC,null,null,null,900,null,null,null,#NAME?,null,null,null,null,null,null,17.59,KMSP 251700Z 33007KT 2 1/2SM -SN BR OVC009 M03/M05 A2985 RMK AO2 SFC VIS 3 P0000 T10331050,null
MSP,1/25/23 11:53,27,23,84.66,340,11,0.0001,29.84,1011.7,2.5,null,OVC,null,null,null,800,null,null,null,#NAME?,null,null,null,null,null,null,16.15,KMSP 251753Z 34011KT 2 1/2SM -SN BR OVC008 M03/M05 A2984 RMK AO2 SFC VIS 4 SLP117 4/009 P0000 60001 T10281050 11028 21044 58005,9
MSP,1/25/23 11:57,27,23,84.66,340,11,0.0001,29.84,null,4,null,OVC,null,null,null,800,null,null,null,#NAME?,null,null,null,null,null,null,16.15,KMSP 251757Z 34011KT 4SM -SN BR OVC008 M03/M05 A2984 RMK AO2 P0000 T10281050,null
MSP,1/25/23 12:14,27,23,84.66,350,11,0.01,29.84,null,4,null,OVC,null,null,null,1100,null,null,null,#NAME?,null,null,null,null,null,null,16.15,KMSP 251814Z 35011KT 4SM -SN BR OVC011 M03/M05 A2984 RMK AO2 P0001 T10281050,null
MSP,1/25/23 12:53,27,23,84.66,340,8,0.01,29.83,1011.4,2,null,OVC,null,null,null,1200,null,null,null,#NAME?,null,null,null,null,null,null,17.95,KMSP 251853Z 34008KT 2SM -SN BR OVC012 M03/M05 A2983 RMK AO2 SLP114 P0001 T10281050,null
MSP,1/25/23 13:13,26.1,21.9,83.89,340,13,0.0001,29.83,null,4,null,OVC,null,null,null,1200,null,null,null,#NAME?,null,null,null,null,null,null,14.01,KMSP 251913Z 34013KT 4SM -SN BR OVC012 M03/M06 A2983 RMK AO2 P0000 T10331056,null
MSP,1/25/23 13:26,26.1,21.9,83.89,340,9,0.0001,29.83,null,2.5,null,OVC,null,null,null,1200,null,null,null,#NAME?,null,null,null,null,null,null,16.18,KMSP 251926Z 34009KT 2 1/2SM R30L/5500VP6000FT -SN BR OVC012 M03/M06 A2983 RMK AO2 SFC VIS 6 P0000 T10331056,null
MSP,1/25/23 13:53,26.1,21.9,83.89,340,9,0.01,29.83,1011.5,2.5,null,OVC,null,null,null,1300,null,null,null,#NAME?,null,null,null,null,null,null,16.18,KMSP 251953Z 34009KT 2 1/2SM -SN BR OVC013 M03/M06 A2983 RMK AO2 SFC VIS 6 SLP115 P0001 T10331056,null
MSP,1/25/23 14:18,26.1,21.9,83.89,340,10,0.0001,29.83,null,8,null,OVC,null,null,null,1400,null,null,null,#NAME?,null,null,null,null,null,null,15.57,KMSP 252018Z 34010KT 8SM -SN OVC014 M03/M06 A2983 RMK AO2 P0000 T10331056,null
MSP,1/25/23 14:21,26.1,21.9,83.89,340,9,0.0001,29.84,null,8,null,OVC,null,null,null,1500,null,null,null,#NAME?,null,null,null,null,null,null,16.18,KMSP 252021Z 34009KT 8SM -SN OVC015 M03/M06 A2984 RMK AO2 P0000 T10331056,null
MSP,1/25/23 14:53,27,21,77.8,340,10,0.0001,29.85,1011.8,9,null,OVC,null,null,null,1700,null,null,null,#NAME?,null,null,null,null,null,null,16.7,KMSP 252053Z 34010KT 9SM -SN OVC017 M03/M06 A2985 RMK AO2 SLP118 P0000 60002 T10281061 53001,null
MSP,1/25/23 15:53,26.1,21,80.75,330,12,0.0001,29.87,1012.6,9,null,OVC,null,null,null,1800,null,null,null,#NAME?,null,null,null,null,null,null,14.49,KMSP 252153Z 33012KT 9SM -SN OVC018 M03/M06 A2987 RMK AO2 SLP126 P0000 T10331061,null
MSP,1/25/23 16:53,25,19.9,80.66,340,12,0.0001,29.88,1013.2,8,19,OVC,null,null,null,2200,null,null,null,#NAME?,null,null,null,null,null,null,13.09,KMSP 252253Z 34012G19KT 8SM -SN OVC022 M04/M07 A2988 RMK AO2 SLP132 P0000 T10391067,null
MSP,1/25/23 17:53,24.1,19,80.59,330,14,0.0001,29.9,1013.7,7,null,BKN,OVC,null,null,1700,2300,null,null,#NAME?,null,null,null,null,null,null,10.98,KMSP 252353Z 33014KT 7SM -SN BKN017 OVC023 M04/M07 A2990 RMK AO2 SLP137 4/010 P0000 60002 T10441072 11028 21044 51017,10
MSP,1/25/23 18:53,23,18,80.85,340,14,0.0001,29.92,1014.3,9,null,OVC,null,null,null,1800,null,null,null,null,null,null,null,null,null,null,9.56,KMSP 260053Z 34014KT 9SM OVC018 M05/M08 A2992 RMK AO2 SNE53 SLP143 P0000 T10501078,null
MSP,1/25/23 19:10,23,18,80.85,330,13,0.0001,29.92,null,9,null,OVC,null,null,null,2000,null,null,null,#NAME?,null,null,null,null,null,null,10.04,KMSP 260110Z 33013KT 9SM -SN OVC020 M05/M08 A2992 RMK AO2 SNB09 P0000 T10501078,null
MSP,1/25/23 19:53,21.9,15.1,74.69,330,13,0.0001,29.93,1014.9,9,null,OVC,null,null,null,2000,null,null,null,#NAME?,null,null,null,null,null,null,8.63,KMSP 260153Z 33013KT 9SM -SN OVC020 M06/M09 A2993 RMK AO2 SNB09 SLP149 P0000 T10561094,null
MSP,1/25/23 20:18,21,15.1,77.59,330,12,0.0001,29.93,null,9,null,SCT,OVC,null,null,2000,3500,null,null,#NAME?,null,null,null,null,null,null,8,KMSP 260218Z 33012KT 9SM -SN SCT020 OVC035 M06/M09 A2993 RMK AO2 P0000 T10611094,null
MSP,1/25/23 20:40,19.9,14,77.48,330,15,0.0001,29.94,null,9,null,BKN,OVC,null,null,2100,3600,null,null,#NAME?,null,null,null,null,null,null,5.09,KMSP 260240Z 33015KT 9SM -SN BKN021 OVC036 M07/M10 A2994 RMK AO2 P0000 T10671100,null
MSP,1/25/23 20:53,19.9,14,77.48,330,13,0.0001,29.94,1015.2,9,null,BKN,OVC,null,null,2100,3800,null,null,#NAME?,null,null,null,null,null,null,6.07,KMSP 260253Z 33013KT 9SM -SN BKN021 OVC038 M07/M10 A2994 RMK AO2 SLP152 P0000 60000 T10671100 51015,null
MSP,1/25/23 21:53,19,12.9,76.72,330,8,0.0001,29.95,1015.7,9,null,BKN,BKN,OVC,null,2000,2900,12000,null,#NAME?,null,null,null,null,null,null,8.1,KMSP 260353Z 33008KT 9SM -SN BKN020 BKN029 OVC120 M07/M11 A2995 RMK AO2 SLP157 P0000 T10721106,null
MSP,1/25/23 22:53,18,12,76.97,330,15,0.0001,29.96,1016,9,20,BKN,null,null,null,2000,null,null,null,null,null,null,null,null,null,null,2.63,KMSP 260453Z 33015G20KT 9SM BKN020 M08/M11 A2996 RMK AO2 SNE48 SLP160 P0000 T10781111,null
MSP,1/25/23 23:34,16,10,76.77,340,10,0,29.97,null,10,null,SCT,BKN,null,null,2100,3300,null,null,null,null,null,null,null,null,null,2.9,KMSP 260534Z 34010KT 10SM SCT021 BKN033 M09/M12 A2997 RMK AO2 T10891122,null
MSP,1/25/23 23:53,16,9,73.41,330,10,0,29.97,1016.3,10,null,SCT,null,null,null,3200,null,null,null,null,null,null,null,null,null,null,2.9,KMSP 260553Z 33010KT 10SM SCT032 M09/M13 A2997 RMK AO2 SLP163 4/010 60000 T10891128 11044 21089 410221089 51010,10
MSP,1/26/23 0:53,15.1,8.1,73.31,330,10,0,29.97,1016.4,10,null,OVC,null,null,null,6500,null,null,null,null,null,null,null,null,null,null,1.78,KMSP 260653Z 33010KT 10SM OVC065 M09/M13 A2997 RMK AO2 SLP164 T10941133,null
MSP,1/26/23 1:53,14,7,73.19,320,8,0,29.99,1017.1,10,null,BKN,null,null,null,6500,null,null,null,null,null,null,null,null,null,null,1.94,KMSP 260753Z 32008KT 10SM BKN065 M10/M14 A2999 RMK AO2 SLP171 T11001139,null
MSP,1/26/23 2:53,12,5,72.97,320,12,0,30.01,1017.8,10,null,BKN,null,null,null,6500,null,null,null,null,null,null,null,null,null,null,-3.45,KMSP 260853Z 32012KT 10SM BKN065 M11/M15 A3001 RMK AO2 SLP178 T11111150 53013,null
MSP,1/26/23 3:53,10,4,75.83,320,12,0,30.03,1018.3,10,null,BKN,null,null,null,6500,null,null,null,null,null,null,null,null,null,null,-6,KMSP 260953Z 32012KT 10SM BKN065 M12/M16 A3003 RMK AO2 SLP183 T11221156,null
MSP,1/26/23 4:53,8.1,1.9,75.29,320,12,0,30.04,1018.7,10,null,BKN,null,null,null,7000,null,null,null,null,null,null,null,null,null,null,-8.42,KMSP 261053Z 32012KT 10SM BKN070 M13/M17 A3004 RMK AO2 SLP187 T11331167,null
MSP,1/26/23 5:53,5,0,79.32,330,9,0,30.05,1019.3,10,null,FEW,null,null,null,7000,null,null,null,null,null,null,null,null,null,null,-10.06,KMSP 261153Z 33009KT 10SM FEW070 M15/M18 A3005 RMK AO2 SLP193 4/010 70003 T11501178 11089 21150 51013,10
MSP,1/26/23 6:53,4,-0.9,79.97,320,7,0,30.06,1019.8,10,null,FEW,null,null,null,7000,null,null,null,null,null,null,null,null,null,null,-9.47,KMSP 261253Z 32007KT 10SM FEW070 M16/M18 A3006 RMK AO2 SLP198 T11561183,null
MSP,1/26/23 7:53,1.9,-2,83.28,320,8,0,30.07,1020.2,10,null,FEW,null,null,null,7000,null,null,null,null,null,null,null,null,null,null,-12.96,KMSP 261353Z 32008KT 10SM FEW070 M17/M19 A3007 RMK AO2 SLP202 T11671189,null
MSP,1/26/23 8:53,4,-2,75.92,320,8,0,30.09,1020.7,10,null,FEW,null,null,null,10000,null,null,null,null,null,null,null,null,null,null,-10.5,KMSP 261453Z 32008KT 10SM FEW100 M16/M19 A3009 RMK AO2 SLP207 T11561189 53013,null
MSP,1/26/23 9:53,7,0,72.41,310,7,0,30.08,1020.5,10,null,SCT,null,null,null,10000,null,null,null,null,null,null,null,null,null,null,-5.69,KMSP 261553Z 31007KT 10SM SCT100 M14/M18 A3008 RMK AO2 SLP205 T11391178,null
MSP,1/26/23 10:53,9,0,66.16,320,7,0,30.07,1019.9,10,null,FEW,null,null,null,10000,null,null,null,null,null,null,null,null,null,null,-3.26,KMSP 261653Z 32007KT 10SM FEW100 M13/M18 A3007 RMK AO2 SLP199 T11281178,null
MSP,1/26/23 11:53,12.9,1,58.29,320,4,0,30.04,1018.8,10,null,FEW,null,null,null,5000,null,null,null,null,null,null,null,null,null,null,5.12,KMSP 261753Z 32004KT 10SM FEW050 M11/M17 A3004 RMK AO2 SLP188 4/010 T11061172 11106 21167 58018,10
MSP,1/26/23 12:53,15.1,1,52.93,260,5,0,30,1017.6,10,null,FEW,null,null,null,3000,null,null,null,null,null,null,null,null,null,null,6.32,KMSP 261853Z 26005KT 10SM FEW030 M09/M17 A3000 RMK AO2 SLP176 T10941172,null
MSP,1/26/23 13:53,16,1.9,53.07,260,8,0,29.97,1016.7,10,null,BKN,null,null,null,3300,null,null,null,null,null,null,null,null,null,null,4.4,KMSP 261953Z 26008KT 10SM BKN033 M09/M17 A2997 RMK AO2 SLP167 T10891167,null
MSP,1/26/23 14:31,16,1.9,53.07,280,7,0,29.96,null,10,null,BKN,null,null,null,2900,null,null,null,null,null,null,null,null,null,null,5.28,KMSP 262031Z 28007KT 10SM BKN029 M09/M17 A2996 RMK AO2 T10891167,null
MSP,1/26/23 14:53,16,1.9,53.07,260,8,0,29.96,1016.3,10,null,BKN,null,null,null,2700,null,null,null,null,null,null,null,null,null,null,4.4,KMSP 262053Z 26008KT 10SM BKN027 M09/M17 A2996 RMK AO2 SLP163 T10891167 56024,null
MSP,1/26/23 15:53,14,1.9,57.91,230,7,0,29.95,1016.1,10,null,BKN,null,null,null,2300,null,null,null,null,null,null,null,null,null,null,2.84,KMSP 262153Z 23007KT 10SM BKN023 M10/M17 A2995 RMK AO2 SLP161 T11001167,null
MSP,1/26/23 16:37,14,1,55.54,240,8,0,29.94,null,10,null,SCT,SCT,null,null,2300,15000,null,null,null,null,null,null,null,null,null,1.94,KMSP 262237Z 24008KT 10SM SCT023 SCT150 M10/M17 A2994 RMK AO2 T11001172,null
MSP,1/26/23 16:53,12.9,1,58.29,240,6,0,29.94,1015.5,10,null,SCT,SCT,null,null,2300,15000,null,null,null,null,null,null,null,null,null,2.53,KMSP 262253Z 24006KT 10SM SCT023 SCT150 M11/M17 A2994 RMK AO2 SLP155 T11061172,null
MSP,1/26/23 17:53,12,1,60.65,200,8,0,29.9,1014.4,10,null,BKN,BKN,null,null,2900,15000,null,null,null,null,null,null,null,null,null,-0.52,KMSP 262353Z 20008KT 10SM BKN029 BKN150 M11/M17 A2990 RMK AO2 SLP144 4/010 T11111172 11089 21111 58020,10
MSP,1/26/23 18:53,12,3,66.56,220,6,0,29.9,1014.5,10,null,OVC,null,null,null,2700,null,null,null,null,null,null,null,null,null,null,1.44,KMSP 270053Z 22006KT 10SM OVC027 M11/M16 A2990 RMK AO2 SLP145 T11111161,null
MSP,1/26/23 19:53,12,4,69.38,180,10,0.0001,29.85,1012.7,9,null,OVC,null,null,null,2700,null,null,null,#NAME?,null,null,null,null,null,null,-2.11,KMSP 270153Z 18010KT 9SM -SN OVC027 M11/M16 A2985 RMK AO2 SNB47 SLP127 P0000 T11111156,null
MSP,1/26/23 20:33,12.9,6,73.74,170,8,0.0001,29.8,null,9,null,OVC,null,null,null,2900,null,null,null,null,null,null,null,null,null,null,0.59,KMSP 270233Z 17008KT 9SM OVC029 M11/M14 A2980 RMK AO2 SNE33 P0000 T11061144,null
MSP,1/26/23 20:41,12.9,6,73.74,170,9,0.0001,29.8,null,10,null,OVC,null,null,null,3300,null,null,null,null,null,null,null,null,null,null,-0.24,KMSP 270241Z 17009KT 10SM OVC033 M11/M14 A2980 RMK AO2 SNE33 P0000 T11061144,null
MSP,1/26/23 20:53,12.9,6,73.74,190,9,0.0001,29.8,1010.9,10,null,OVC,null,null,null,3300,null,null,null,null,null,null,null,null,null,null,-0.24,KMSP 270253Z 19009KT 10SM OVC033 M11/M14 A2980 RMK AO2 SNE33 SLP109 P0000 60000 T11061144 58034,null
MSP,1/26/23 21:53,12,6,76.73,150,9,0,29.74,1009,10,null,FEW,OVC,null,null,3000,4000,null,null,null,null,null,null,null,null,null,-1.35,KMSP 270353Z 15009KT 10SM FEW030 OVC040 M11/M14 A2974 RMK AO2 SLP090 T11111144,null
MSP,1/26/23 22:46,12.9,8.1,80.74,140,10,0,29.69,null,10,null,FEW,OVC,null,null,2400,4200,null,null,null,null,null,null,null,null,null,-0.98,KMSP 270446Z 14010KT 10SM FEW024 OVC042 M11/M13 A2969 RMK AO2 PRESFR T11061133,null
MSP,1/26/23 22:53,12.9,8.1,80.74,150,10,0,29.68,1006.7,10,null,FEW,OVC,null,null,2400,4200,null,null,null,null,null,null,null,null,null,-0.98,KMSP 270453Z 15010KT 10SM FEW024 OVC042 M11/M13 A2968 RMK AO2 PRESFR SLP067 T11061133,null
MSP,1/26/23 23:37,12.9,9,84.07,150,11,0,29.63,null,10,null,FEW,BKN,OVC,null,1400,2500,10000,null,null,null,null,null,null,null,null,-1.67,KMSP 270537Z 15011KT 10SM FEW014 BKN025 OVC100 M11/M13 A2963 RMK AO2 T11061128,null
